TICACO | SINDROME DE FLUJO VAGINAL	2.25
TIGRE | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1.0
TIGRE | SINDROME DE FLUJO VAGINAL	1.0
TINTAY PUNCU | SINDROME DE SECRECION URETRAL	1.0
TIRAPATA | SINDROME DE FLUJO VAGINAL	1.0
TORATA | SINDROME DE FLUJO VAGINAL	1.0
TUMBES | SINDROME DE FLUJO VAGINAL	1.0
URARINAS | SINDROME DE FLUJO VAGINAL	1.0
URUBAMBA | SINDROME DE FLUJO VAGINAL	1.0
VEGUETA | SINDROME DE FLUJO VAGINAL	1.0
VICTOR LARCO HERRERA | SINDROME DE FLUJO VAGINAL	1.0
VILLA EL SALVADOR | SINDROME DE FLUJO VAGINAL	1.0
VILLA MARIA DEL TRIUNFO | SINDROME DE FLUJO VAGINAL	1.0
VILLA RICA | SINDROME DE SECRECION URETRAL	1.0
VINCHOS | SINDROME DE FLUJO VAGINAL	1.0
YANAHUARA | SINDROME DE FLUJO VAGINAL	1.0
YARINACOCHA | SINDROME DE FLUJO VAGINAL	1.0
YARINACOCHA | SINDROME DE ULCERA GENITAL	1.0
YAULI | VERRUGAS (VENEREAS) ANOGENITALES	2.0
YAVARI | SINDROME DE FLUJO VAGINAL	1.0
YUNGUYO | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1.5
YUNGUYO | HERPES GENITAL	1.0
YUNGUYO | SINDROME DE DOLOR ABDOMINAL BAJO	1.0
YUNGUYO | SINDROME DE FLUJO VAGINAL	1.286
YURA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1.0
ZEPITA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1.0
ZEPITA | SINDROME DE FLUJO VAGINAL	1.25
